fields,supports,top100,top200,diff
pub2018 <= 8184.50 AND pubPA2017 > 1.33,"['0.10', '0.04']",0.1,0.04,0.060000000000000005
cit2018 <= 35720.00 AND pubPA2017 > 1.33,"['0.10', '0.04']",0.1,0.04,0.060000000000000005
cit2016 <= 107650.00 AND pubPA2017 > 1.33,"['0.10', '0.04']",0.1,0.04,0.060000000000000005
cit2016 <= 107650.00 AND pubPA2017 > 1.33,"['0.10', '0.04']",0.1,0.04,0.060000000000000005
authors2016 > 6535.50 AND pub2018 <= 8184.50,"['0.10', '0.10']",0.1,0.1,0.0
cit2016 <= 107650.00 AND pubPA2017 > 1.33,"['0.10', '0.04']",0.1,0.04,0.060000000000000005
cit2016 <= 107650.00 AND pubPA2017 > 1.33,"['0.10', '0.04']",0.1,0.04,0.060000000000000005
pub2018 > 8184.50 AND pubTCP2017 <= 21.50,"['0.10', '0.05']",0.1,0.05,0.05
authors2016 <= 6535.50 AND pubPA2017 > 1.33,"['0.10', '0.04']",0.1,0.04,0.060000000000000005
cit2018 <= 35720.00 AND pubPA2017 > 1.33,"['0.10', '0.04']",0.1,0.04,0.060000000000000005
cit2017 <= 75794.50 AND pubPA2017 > 1.33,"['0.10', '0.04']",0.1,0.04,0.060000000000000005
pub2018 > 8184.50 AND pubTCP2017 <= 21.50,"['0.10', '0.05']",0.1,0.05,0.05
cit2016 <= 107650.00 AND pubPA2017 > 1.33,"['0.10', '0.04']",0.1,0.04,0.060000000000000005
citPA2017 <= 10.10 AND pubTJP2018 > 42.85,"['0.10', '0.02']",0.1,0.02,0.08
pub2018 > 8184.50 AND pubTCP2017 <= 21.50,"['0.10', '0.05']",0.1,0.05,0.05
cit2017 <= 75794.50 AND pubPA2017 > 1.33,"['0.10', '0.04']",0.1,0.04,0.060000000000000005
pub2018 <= 8184.50 AND acaCol2017 > 8.35,"['0.10', '0.04']",0.1,0.04,0.060000000000000005
cit2016 <= 107650.00 AND pubPA2017 > 1.33,"['0.10', '0.04']",0.1,0.04,0.060000000000000005
cit2016 <= 107650.00 AND pubPA2017 > 1.33,"['0.10', '0.04']",0.1,0.04,0.060000000000000005
cit2017 <= 75794.50 AND pubPA2017 > 1.33,"['0.10', '0.04']",0.1,0.04,0.060000000000000005
pub2017 > 7940.00 AND pubTCP2017 <= 21.50,"['0.10', '0.05']",0.1,0.05,0.05
authors2017 <= 7050.50 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
cit2016 <= 107650.00 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
cit2016 <= 107650.00 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
cit2016 <= 107650.00 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
pubTJP2017 > 47.65 AND citPP2018 <= 5.05,"['0.11', '0.03']",0.11,0.03,0.08
authors2016 > 6535.50 AND cit2016 <= 107115.50,"['0.07', '0.11']",0.07,0.11,-0.039999999999999994
cit2016 <= 107650.00 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
pubTCP2017 > 24.65 AND authors2018 <= 7617.00,"['0.11', '0.07']",0.11,0.07,0.039999999999999994
cit2016 <= 107650.00 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
cit2017 <= 75794.50 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
cit2018 <= 35720.00 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
cit2017 <= 75794.50 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
pubTJP2018 <= 38.70 AND pub2018 > 7392.50,"['0.11', '0.05']",0.11,0.05,0.06
pubTJP2018 <= 38.70 AND pub2018 > 7392.50,"['0.11', '0.05']",0.11,0.05,0.06
pubTJP2018 <= 38.70 AND pub2018 > 7392.50,"['0.11', '0.05']",0.11,0.05,0.06
authors2016 <= 6535.50 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
cit2016 <= 107650.00 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
cit2016 <= 107650.00 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
authors2016 > 6535.50 AND cit2016 <= 107115.50,"['0.07', '0.11']",0.07,0.11,-0.039999999999999994
cit2016 <= 107650.00 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
authors2018 <= 6722.50 AND authors2017 > 5654.50,"['0.00', '0.11']",0.0,0.11,-0.11
authors2016 > 6535.50 AND cit2016 <= 107115.50,"['0.07', '0.11']",0.07,0.11,-0.039999999999999994
cit2017 <= 75794.50 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
authors2018 <= 6722.50 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
authors2017 <= 7050.50 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
cit2016 <= 107650.00 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
cit2016 <= 107650.00 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
cit2016 <= 107650.00 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
cit2018 <= 35720.00 AND pubPA2016 > 1.29,"['0.11', '0.05']",0.11,0.05,0.06
pubTJP2018 <= 38.70 AND pub2018 > 7392.50,"['0.11', '0.05']",0.11,0.05,0.06
citPP2018 <= 4.05 AND citPP2018 > 3.85,"['0.00', '0.12']",0.0,0.12,-0.12
authors2018 > 6722.50 AND pub2017 <= 7940.00,"['0.12', '0.12']",0.12,0.12,0.0
authors2018 > 6722.50 AND pub2017 <= 7940.00,"['0.12', '0.12']",0.12,0.12,0.0
pub2017 <= 7940.00 AND citPA2017 > 12.63,"['0.12', '0.04']",0.12,0.04,0.07999999999999999
pub2017 <= 7940.00 AND citPA2017 > 12.63,"['0.12', '0.04']",0.12,0.04,0.07999999999999999
pub2017 <= 7940.00 AND citPA2017 > 12.63,"['0.12', '0.04']",0.12,0.04,0.07999999999999999
pub2017 <= 7940.00 AND citPA2017 > 12.63,"['0.12', '0.04']",0.12,0.04,0.07999999999999999
authors2018 > 6722.50 AND cit2016 <= 107115.50,"['0.07', '0.12']",0.07,0.12,-0.04999999999999999
pubTCP2016 > 24.05 AND cit2016 <= 117378.00,"['0.11', '0.12']",0.11,0.12,-0.009999999999999995
authors2018 > 6722.50 AND pub2018 <= 8184.50,"['0.12', '0.12']",0.12,0.12,0.0
pub2017 <= 7940.00 AND citPA2017 > 12.63,"['0.12', '0.04']",0.12,0.04,0.07999999999999999
pub2017 <= 7940.00 AND citPA2017 > 12.63,"['0.12', '0.04']",0.12,0.04,0.07999999999999999
authors2018 > 6722.50 AND cit2016 <= 107115.50,"['0.07', '0.12']",0.07,0.12,-0.04999999999999999
authors2018 > 6722.50 AND pub2018 <= 8184.50,"['0.12', '0.12']",0.12,0.12,0.0
pub2017 <= 7940.00 AND citPA2017 > 12.63,"['0.12', '0.04']",0.12,0.04,0.07999999999999999
pub2017 <= 7940.00 AND citPA2017 > 12.63,"['0.12', '0.04']",0.12,0.04,0.07999999999999999
pub2017 <= 7940.00 AND citPA2017 > 12.63,"['0.12', '0.04']",0.12,0.04,0.07999999999999999
authors2018 > 6722.50 AND pub2017 <= 7940.00,"['0.12', '0.12']",0.12,0.12,0.0
pub2017 <= 7940.00 AND citPA2017 > 12.63,"['0.12', '0.04']",0.12,0.04,0.07999999999999999
cit2018 <= 35720.00 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
pubTJP2018 <= 38.70 AND pub2016 > 6225.50,"['0.13', '0.07']",0.13,0.07,0.06
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
authors2018 <= 6722.50 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
authors2018 <= 6722.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2018 <= 35720.00 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2018 <= 35720.00 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
authors2018 <= 6722.50 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2017 <= 75794.50 AND citPA2017 > 12.36,"['0.13', '0.06']",0.13,0.06,0.07
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
pubTJP2018 <= 38.70 AND pub2017 > 6219.50,"['0.13', '0.08']",0.13,0.08,0.05
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2017 <= 75794.50 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND citPA2017 > 12.36,"['0.13', '0.06']",0.13,0.06,0.07
pubTCP2016 > 24.05 AND pub2016 <= 7472.50,"['0.13', '0.12']",0.13,0.12,0.010000000000000009
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
authors2018 <= 6722.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND citPA2017 > 12.36,"['0.13', '0.06']",0.13,0.06,0.07
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND citPA2017 > 12.36,"['0.13', '0.06']",0.13,0.06,0.07
cit2017 <= 75794.50 AND citPA2017 > 12.36,"['0.13', '0.06']",0.13,0.06,0.07
pubTJP2018 <= 38.70 AND authors2016 > 6632.00,"['0.13', '0.08']",0.13,0.08,0.05
cit2017 <= 75794.50 AND citPA2017 > 12.36,"['0.13', '0.06']",0.13,0.06,0.07
cit2016 <= 107650.00 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
pubTJP2018 <= 38.70 AND pub2016 > 6225.50,"['0.13', '0.07']",0.13,0.07,0.06
pubTJP2018 <= 38.70 AND pub2017 > 6219.50,"['0.13', '0.08']",0.13,0.08,0.05
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
authors2018 <= 6722.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2018 <= 35720.00 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2017 <= 75794.50 AND citPA2017 > 12.36,"['0.13', '0.06']",0.13,0.06,0.07
citPP2017 > 10.15 AND pub2017 <= 6742.50,"['0.13', '0.11']",0.13,0.11,0.020000000000000004
cit2016 <= 107650.00 AND citPP2017 > 10.25,"['0.13', '0.09']",0.13,0.09,0.04000000000000001
cit2017 <= 75794.50 AND citPA2017 > 12.36,"['0.13', '0.06']",0.13,0.06,0.07
cit2017 <= 75794.50 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
authors2018 <= 6722.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
pubTCP2018 <= 19.45 AND authors2017 > 6962.50,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND acaCol2016 > 7.55,"['0.13', '0.09']",0.13,0.09,0.04000000000000001
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
authors2018 <= 6722.50 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
authors2018 <= 6722.50 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2017 <= 75794.50 AND citPA2017 > 12.36,"['0.13', '0.06']",0.13,0.06,0.07
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
pubTJP2018 <= 38.70 AND authors2016 > 6632.00,"['0.13', '0.08']",0.13,0.08,0.05
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND citPA2017 > 12.36,"['0.13', '0.06']",0.13,0.06,0.07
cit2017 <= 75794.50 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2017 <= 75794.50 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
citPP2017 > 10.15 AND cit2017 <= 77166.50,"['0.13', '0.11']",0.13,0.11,0.020000000000000004
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2016 <= 107650.00 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
authors2018 <= 6722.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
cit2017 <= 75794.50 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
cit2016 <= 107650.00 AND pubPA2018 > 1.26,"['0.13', '0.07']",0.13,0.07,0.06
authors2018 <= 6722.50 AND pubTJP2017 > 47.15,"['0.13', '0.03']",0.13,0.03,0.1
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
citPP2017 > 10.15 AND authors2016 <= 6347.50,"['0.14', '0.11']",0.14,0.11,0.030000000000000013
authors2016 <= 6535.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
pub2016 > 7543.00 AND fwCitImp2016 <= 1.94,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
authors2017 <= 7050.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
authors2016 <= 6535.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
h5Index <= 172.50 AND cit2017 > 73047.50,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
authors2017 <= 7050.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
citPP2017 > 10.15 AND cit2018 <= 38499.00,"['0.14', '0.11']",0.14,0.11,0.030000000000000013
authors2017 <= 7050.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
authors2016 <= 6535.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
citPP2017 > 10.15 AND authors2016 <= 6347.50,"['0.14', '0.11']",0.14,0.11,0.030000000000000013
authors2016 <= 6535.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
pubTCP2018 <= 19.45 AND authors2018 > 6731.00,"['0.14', '0.09']",0.14,0.09,0.05000000000000002
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
authors2017 <= 7050.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
citPP2017 > 10.15 AND cit2016 <= 115449.50,"['0.14', '0.11']",0.14,0.11,0.030000000000000013
citPP2017 > 10.15 AND cit2016 <= 115449.50,"['0.14', '0.11']",0.14,0.11,0.030000000000000013
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
authors2017 <= 7050.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
authors2016 <= 6535.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
authors2017 <= 7050.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
authors2017 <= 7050.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
authors2017 <= 7050.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
citPP2017 > 10.15 AND cit2018 <= 38499.00,"['0.14', '0.11']",0.14,0.11,0.030000000000000013
h5Index <= 172.50 AND cit2017 > 73047.50,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
authors2017 <= 7050.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
authors2016 <= 6535.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
authors2017 <= 7050.50 AND pubTJP2017 > 47.15,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
pub2017 > 7940.00 AND citPA2017 <= 9.68,"['0.14', '0.06']",0.14,0.06,0.08000000000000002
h5Index <= 172.50 AND cit2017 > 73047.50,"['0.14', '0.03']",0.14,0.03,0.11000000000000001
citPP2017 > 10.15 AND cit2016 <= 115449.50,"['0.14', '0.11']",0.14,0.11,0.030000000000000013
authors2017 <= 7050.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
authors2017 <= 7050.50 AND citPA2016 > 18.50,"['0.15', '0.10']",0.15,0.1,0.04999999999999999
authors2017 <= 7050.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
authors2017 <= 7050.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
authors2017 <= 7050.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
authors2017 <= 7050.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
fwCitImp2016 <= 1.94 AND pub2018 > 8034.00,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
authors2017 <= 7050.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
authors2016 <= 6535.50 AND citPA2016 > 18.50,"['0.15', '0.10']",0.15,0.1,0.04999999999999999
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
authors2017 <= 7050.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 <= 8184.50 AND citPA2017 > 12.26,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
pub2018 > 8184.50 AND citPA2017 <= 9.68,"['0.15', '0.06']",0.15,0.06,0.09
